"","poly","x","y"
"5634",39,0.085269,-0.395727
"5635",39,0.086033,-0.395346
"5636",39,0.085692,-0.39494
"5637",39,0.084833,-0.394208
"5638",39,0.085342,-0.393127
"5639",39,0.086074,-0.393209
"5640",39,0.08697,-0.392532
"5641",39,0.087969,-0.391994
"5642",39,0.08784,-0.391328
"5643",39,0.087906,-0.390863
"5644",39,0.088934,-0.39042
"5645",39,0.088901,-0.39027
"5646",39,0.088833,-0.389958
"5647",39,0.088318,-0.389529
"5648",39,0.087612,-0.388642
"5649",39,0.088156,-0.388255
"5650",39,0.088257,-0.387154
"5651",39,0.088748,-0.386748
"5652",39,0.08942,-0.386138
"5653",39,0.088922,-0.385333
"5654",39,0.088866,-0.385295
"5655",39,0.087915,-0.384661
"5656",39,0.08809,-0.384238
"5657",39,0.089155,-0.384346
"5658",39,0.089777,-0.383604
"5659",39,0.08894,-0.383107
"5660",39,0.089057,-0.382501
"5661",39,0.089826,-0.382426
"5662",39,0.090136,-0.382396
"5663",39,0.090267,-0.381794
"5664",39,0.089773,-0.381091
"5665",39,0.090019,-0.380335
"5666",39,0.089723,-0.37972
"5667",39,0.091412,-0.379584
"5668",39,0.092409,-0.379474
"5669",39,0.094258,-0.379267
"5670",39,0.097685,-0.379078
"5671",39,0.099486,-0.378947
"5672",39,0.099588,-0.37894
"5673",39,0.099733,-0.378929
"5674",39,0.103896,-0.378616
"5675",39,0.103957,-0.378611
"5676",39,0.104274,-0.378589
"5677",39,0.109288,-0.378231
"5678",39,0.110311,-0.37812
"5679",39,0.110351,-0.378115
"5680",39,0.110506,-0.377189
"5681",39,0.110086,-0.375832
"5682",39,0.109812,-0.375012
"5683",39,0.110625,-0.374963
"5684",39,0.112886,-0.375006
"5685",39,0.112882,-0.375545
"5686",39,0.115074,-0.375291
"5687",39,0.115805,-0.375206
"5688",39,0.115805,-0.375206
"5689",39,0.119853,-0.374783
"5690",39,0.120016,-0.374765
"5691",39,0.123064,-0.374438
"5692",39,0.123811,-0.374356
"5693",39,0.127228,-0.373979
"5694",39,0.127913,-0.373893
"5695",39,0.130072,-0.373621
"5696",39,0.130704,-0.373759
"5697",39,0.130858,-0.373793
"5698",39,0.131433,-0.373479
"5699",39,0.132769,-0.373419
"5700",39,0.135627,-0.373286
"5701",39,0.137342,-0.373203
"5702",39,0.138818,-0.37314
"5703",39,0.140232,-0.373078
"5704",39,0.141412,-0.372985
"5705",39,0.142197,-0.372923
"5706",39,0.145566,-0.37265
"5707",39,0.146277,-0.372517
"5708",39,0.148199,-0.372157
"5709",39,0.14827,-0.372144
"5710",39,0.148468,-0.372126
"5711",39,0.150959,-0.371907
"5712",39,0.152647,-0.371852
"5713",39,0.153077,-0.371837
"5714",39,0.155281,-0.371741
"5715",39,0.155282,-0.371741
"5716",39,0.155377,-0.371732
"5717",39,0.159229,-0.371385
"5718",39,0.162525,-0.37105
"5719",39,0.162994,-0.371002
"5720",39,0.162996,-0.371002
"5721",39,0.166298,-0.370632
"5722",39,0.166301,-0.370632
"5723",39,0.167088,-0.370566
"5724",39,0.167591,-0.370523
"5725",39,0.170405,-0.370229
"5726",39,0.170574,-0.369883
"5727",39,0.173375,-0.369538
"5728",39,0.176071,-0.369201
"5729",39,0.180092,-0.368704
"5730",39,0.182213,-0.368438
"5731",39,0.185251,-0.367987
"5732",39,0.186925,-0.367735
"5733",39,0.189579,-0.367366
"5734",39,0.190277,-0.367268
"5735",39,0.191231,-0.367133
"5736",39,0.191614,-0.367078
"5737",39,0.194525,-0.366653
"5738",39,0.194626,-0.366246
"5739",39,0.195946,-0.366075
"5740",39,0.198421,-0.365751
"5741",39,0.198063,-0.366229
"5742",39,0.197891,-0.36717
"5743",39,0.198137,-0.368361
"5744",39,0.197745,-0.369392
"5745",39,0.19793,-0.369785
"5746",39,0.198332,-0.370637
"5747",39,0.197458,-0.370724
"5748",39,0.196557,-0.370747
"5749",39,0.195643,-0.371692
"5750",39,0.195539,-0.371968
"5751",39,0.195378,-0.372396
"5752",39,0.195118,-0.373086
"5753",39,0.194439,-0.375036
"5754",39,0.193777,-0.375465
"5755",39,0.193763,-0.375467
"5756",39,0.19313,-0.375583
"5757",39,0.192859,-0.375057
"5758",39,0.191829,-0.374802
"5759",39,0.191717,-0.374911
"5760",39,0.191156,-0.375459
"5761",39,0.190699,-0.37542
"5762",39,0.190065,-0.375838
"5763",39,0.18928,-0.376517
"5764",39,0.189203,-0.376714
"5765",39,0.18871,-0.377968
"5766",39,0.188169,-0.378481
"5767",39,0.187548,-0.37907
"5768",39,0.186763,-0.378816
"5769",39,0.186848,-0.377886
"5770",39,0.186679,-0.377711
"5771",39,0.186304,-0.377321
"5772",39,0.185073,-0.378276
"5773",39,0.184383,-0.37883
"5774",39,0.18437,-0.379549
"5775",39,0.184041,-0.380096
"5776",39,0.183366,-0.379774
"5777",39,0.182941,-0.380074
"5778",39,0.182724,-0.380227
"5779",39,0.183001,-0.381119
"5780",39,0.182592,-0.382017
"5781",39,0.182263,-0.382629
"5782",39,0.18213,-0.382876
"5783",39,0.181143,-0.382921
"5784",39,0.180495,-0.383216
"5785",39,0.17963,-0.38356
"5786",39,0.179209,-0.38429
"5787",39,0.178437,-0.384559
"5788",39,0.178428,-0.38458
"5789",39,0.178337,-0.384806
"5790",39,0.177992,-0.385658
"5791",39,0.177288,-0.385705
"5792",39,0.176367,-0.386703
"5793",39,0.175956,-0.386905
"5794",39,0.175408,-0.387687
"5795",39,0.174151,-0.387782
"5796",39,0.173236,-0.387878
"5797",39,0.173101,-0.387904
"5798",39,0.171596,-0.388201
"5799",39,0.170621,-0.389088
"5800",39,0.169769,-0.390007
"5801",39,0.16929,-0.39031
"5802",39,0.169215,-0.390357
"5803",39,0.169028,-0.390475
"5804",39,0.168448,-0.39135
"5805",39,0.168726,-0.39195
"5806",39,0.168351,-0.392411
"5807",39,0.168671,-0.393303
"5808",39,0.168601,-0.393377
"5809",39,0.167741,-0.39428
"5810",39,0.16662,-0.394539
"5811",39,0.165924,-0.394122
"5812",39,0.165182,-0.394968
"5813",39,0.16518,-0.395338
"5814",39,0.165154,-0.399197
"5815",39,0.16252,-0.399526
"5816",39,0.160937,-0.399712
"5817",39,0.159446,-0.399896
"5818",39,0.158765,-0.399978
"5819",39,0.158277,-0.400037
"5820",39,0.157562,-0.400123
"5821",39,0.155934,-0.400324
"5822",39,0.155894,-0.400329
"5823",39,0.154974,-0.400442
"5824",39,0.151881,-0.400828
"5825",39,0.151705,-0.40085
"5826",39,0.150491,-0.401015
"5827",39,0.150195,-0.401055
"5828",39,0.148935,-0.401184
"5829",39,0.147089,-0.40137
"5830",39,0.143437,-0.401724
"5831",39,0.137122,-0.402313
"5832",39,0.137016,-0.402324
"5833",39,0.134915,-0.402544
"5834",39,0.130457,-0.402964
"5835",39,0.130457,-0.402964
"5836",39,0.129712,-0.403021
"5837",39,0.124417,-0.403412
"5838",39,0.124333,-0.403418
"5839",39,0.124229,-0.403426
"5840",39,0.118829,-0.403839
"5841",39,0.118561,-0.403859
"5842",39,0.115355,-0.404104
"5843",39,0.113475,-0.40426
"5844",39,0.113262,-0.404278
"5845",39,0.110392,-0.40448
"5846",39,0.110451,-0.404694
"5847",39,0.109631,-0.404764
"5848",39,0.108141,-0.40488
"5849",39,0.107902,-0.404898
"5850",39,0.106638,-0.404995
"5851",39,0.102163,-0.405357
"5852",39,0.101648,-0.405396
"5853",39,0.098904,-0.405605
"5854",39,0.098771,-0.405615
"5855",39,0.096343,-0.405801
"5856",39,0.094161,-0.405963
"5857",39,0.092997,-0.406049
"5858",39,0.090036,-0.406245
"5859",39,0.088904,-0.406318
"5860",39,0.088405,-0.40635
"5861",39,0.087901,-0.406382
"5862",39,0.080626,-0.406813
"5863",39,0.080712,-0.406224
"5864",40,-0.156329,-0.454634
"5865",40,-0.156315,-0.453625
"5866",40,-0.156088,-0.453135
"5867",40,-0.152554,-0.453514
"5868",40,-0.149968,-0.453785
"5869",40,-0.146999,-0.454098
"5870",40,-0.143372,-0.454472
"5871",40,-0.134632,-0.455375
"5872",40,-0.131177,-0.455705
"5873",40,-0.130141,-0.455802
"5874",40,-0.127145,-0.456079
"5875",40,-0.118063,-0.456885
"5876",40,-0.117413,-0.456939
"5877",40,-0.113635,-0.457249
"5878",40,-0.107814,-0.457708
"5879",40,-0.103964,-0.457997
"5880",40,-0.103852,-0.456484
"5881",40,-0.103776,-0.45547
"5882",40,-0.103289,-0.44887
"5883",40,-0.103205,-0.447718
"5884",40,-0.102866,-0.443142
"5885",40,-0.102702,-0.441221
"5886",40,-0.102314,-0.436668
"5887",40,-0.102041,-0.433708
"5888",40,-0.101747,-0.430519
"5889",40,-0.101747,-0.430519
"5890",40,-0.10134,-0.42607
"5891",40,-0.10134,-0.42607
"5892",40,-0.100954,-0.421608
"5893",40,-0.100912,-0.421021
"5894",40,-0.100668,-0.417691
"5895",40,-0.100656,-0.417514
"5896",40,-0.100569,-0.416342
"5897",40,-0.100244,-0.412128
"5898",40,-0.100074,-0.409889
"5899",40,-0.099803,-0.40626
"5900",40,-0.099555,-0.402914
"5901",40,-0.099503,-0.402239
"5902",40,-0.098917,-0.394526
"5903",40,-0.098917,-0.394526
"5904",40,-0.098761,-0.392472
"5905",40,-0.098341,-0.386925
"5906",40,-0.097776,-0.379102
"5907",40,-0.097229,-0.379144
"5908",40,-0.085584,-0.379953
"5909",40,-0.083779,-0.380073
"5910",40,-0.080926,-0.380259
"5911",40,-0.078114,-0.38043
"5912",40,-0.070639,-0.380857
"5913",40,-0.068821,-0.380948
"5914",40,-0.067849,-0.380996
"5915",40,-0.063802,-0.381201
"5916",40,-0.063157,-0.381232
"5917",40,-0.059893,-0.381381
"5918",40,-0.055627,-0.381567
"5919",40,-0.05558,-0.381569
"5920",40,-0.055909,-0.389385
"5921",40,-0.056039,-0.39246
"5922",40,-0.056233,-0.397067
"5923",40,-0.056379,-0.400529
"5924",40,-0.056556,-0.404745
"5925",40,-0.056669,-0.407424
"5926",40,-0.056879,-0.412419
"5927",40,-0.057017,-0.415686
"5928",40,-0.056977,-0.415677
"5929",40,-0.055993,-0.415444
"5930",40,-0.054799,-0.416721
"5931",40,-0.054473,-0.417071
"5932",40,-0.053749,-0.418025
"5933",40,-0.05281,-0.419017
"5934",40,-0.051437,-0.419181
"5935",40,-0.051193,-0.41861
"5936",40,-0.049638,-0.418858
"5937",40,-0.04958,-0.418867
"5938",40,-0.048869,-0.419175
"5939",40,-0.048466,-0.418104
"5940",40,-0.047833,-0.418215
"5941",40,-0.046793,-0.41914
"5942",40,-0.046062,-0.420243
"5943",40,-0.045926,-0.420448
"5944",40,-0.045669,-0.422211
"5945",40,-0.044842,-0.422325
"5946",40,-0.043805,-0.422502
"5947",40,-0.043001,-0.422395
"5948",40,-0.042279,-0.42249
"5949",40,-0.042106,-0.422512
"5950",40,-0.041156,-0.423302
"5951",40,-0.040221,-0.42341
"5952",40,-0.039237,-0.423877
"5953",40,-0.03856,-0.423859
"5954",40,-0.037943,-0.423326
"5955",40,-0.037406,-0.423485
"5956",40,-0.036934,-0.423626
"5957",40,-0.036258,-0.424594
"5958",40,-0.03551,-0.425154
"5959",40,-0.034763,-0.424862
"5960",40,-0.034631,-0.42481
"5961",40,-0.034383,-0.424053
"5962",40,-0.033877,-0.423562
"5963",40,-0.033233,-0.423766
"5964",40,-0.031901,-0.424135
"5965",40,-0.031102,-0.424383
"5966",40,-0.030652,-0.423918
"5967",40,-0.03043,-0.423688
"5968",40,-0.030105,-0.424579
"5969",40,-0.030123,-0.425558
"5970",40,-0.029908,-0.426376
"5971",40,-0.028802,-0.426513
"5972",40,-0.02797,-0.426617
"5973",40,-0.028082,-0.427787
"5974",40,-0.028068,-0.428371
"5975",40,-0.028063,-0.428596
"5976",40,-0.026844,-0.429131
"5977",40,-0.025938,-0.428607
"5978",40,-0.025295,-0.427827
"5979",40,-0.024009,-0.426687
"5980",40,-0.023116,-0.427112
"5981",40,-0.022944,-0.427923
"5982",40,-0.022449,-0.428337
"5983",40,-0.022407,-0.428372
"5984",40,-0.021369,-0.428039
"5985",40,-0.021336,-0.428094
"5986",40,-0.020878,-0.428856
"5987",40,-0.020786,-0.429687
"5988",40,-0.019762,-0.429778
"5989",40,-0.018963,-0.428986
"5990",40,-0.017919,-0.428381
"5991",40,-0.01734,-0.428143
"5992",40,-0.016786,-0.429328
"5993",40,-0.017356,-0.42998
"5994",40,-0.016565,-0.431534
"5995",40,-0.015722,-0.431313
"5996",40,-0.015667,-0.430629
"5997",40,-0.015526,-0.42995
"5998",40,-0.015191,-0.429198
"5999",40,-0.014174,-0.428668
"6000",40,-0.014214,-0.428106
"6001",40,-0.013685,-0.427652
"6002",40,-0.013575,-0.427646
"6003",40,-0.013427,-0.427637
"6004",40,-0.013009,-0.427612
"6005",40,-0.0129,-0.428392
"6006",40,-0.012239,-0.429378
"6007",40,-0.011426,-0.429004
"6008",40,-0.011178,-0.429479
"6009",40,-0.010253,-0.429668
"6010",40,-0.009811,-0.42888
"6011",40,-0.009487,-0.428179
"6012",40,-0.008553,-0.428776
"6013",40,-0.008487,-0.428818
"6014",40,-0.008533,-0.429693
"6015",40,-0.008247,-0.429902
"6016",40,-0.007541,-0.429924
"6017",40,-0.007234,-0.43071
"6018",40,-0.006285,-0.430599
"6019",40,-0.005814,-0.431195
"6020",40,-0.005472,-0.431737
"6021",40,-0.005235,-0.432113
"6022",40,-0.004429,-0.431398
"6023",40,-0.003994,-0.430789
"6024",40,-0.0033,-0.431173
"6025",40,-0.002491,-0.430251
"6026",40,-0.002182,-0.429699
"6027",40,-0.00092,-0.429533
"6028",40,0.00093,-0.428942
"6029",40,0.001619,-0.429139
"6030",40,0.002232,-0.429199
"6031",40,0.002581,-0.429233
"6032",40,0.003026,-0.428986
"6033",40,0.003775,-0.42857
"6034",40,0.004745,-0.428394
"6035",40,0.005697,-0.428015
"6036",40,0.006369,-0.428015
"6037",40,0.006827,-0.428743
"6038",40,0.00795,-0.429029
"6039",40,0.009317,-0.429039
"6040",40,0.009918,-0.428929
"6041",40,0.010306,-0.428857
"6042",40,0.010728,-0.42794
"6043",40,0.011115,-0.42737
"6044",40,0.012131,-0.427774
"6045",40,0.012224,-0.427811
"6046",40,0.013012,-0.428358
"6047",40,0.013716,-0.429094
"6048",40,0.014652,-0.429265
"6049",40,0.015266,-0.429993
"6050",40,0.015809,-0.430588
"6051",40,0.01669,-0.431226
"6052",40,0.017776,-0.431061
"6053",40,0.018275,-0.431533
"6054",40,0.018525,-0.431768
"6055",40,0.019748,-0.432346
"6056",40,0.020581,-0.432396
"6057",40,0.021228,-0.433231
"6058",40,0.021845,-0.432939
"6059",40,0.022826,-0.433989
"6060",40,0.023277,-0.434188
"6061",40,0.023769,-0.434338
"6062",40,0.023993,-0.434148
"6063",40,0.024495,-0.434184
"6064",40,0.025428,-0.433952
"6065",40,0.025794,-0.434053
"6066",40,0.026223,-0.433665
"6067",40,0.026811,-0.433908
"6068",40,0.027829,-0.433985
"6069",40,0.028252,-0.434337
"6070",40,0.028258,-0.434342
"6071",40,0.028306,-0.436373
"6072",40,0.028343,-0.438223
"6073",40,0.028366,-0.439264
"6074",40,0.02841,-0.441213
"6075",40,0.028457,-0.44369
"6076",40,0.028507,-0.446116
"6077",40,0.028537,-0.447584
"6078",40,0.028574,-0.449417
"6079",40,0.02862,-0.451677
"6080",40,0.028687,-0.454695
"6081",40,0.028698,-0.455199
"6082",40,0.028759,-0.458138
"6083",40,0.02878,-0.459156
"6084",40,0.028845,-0.461708
"6085",40,0.029032,-0.461927
"6086",40,0.029818,-0.462845
"6087",40,0.030832,-0.463407
"6088",40,0.031312,-0.464253
"6089",40,0.031695,-0.464925
"6090",40,0.032475,-0.466744
"6091",40,0.032308,-0.468119
"6092",40,0.032055,-0.468761
"6093",40,0.032055,-0.468761
"6094",40,0.032778,-0.469776
"6095",40,0.033703,-0.470162
"6096",40,0.033368,-0.47079
"6097",40,0.034154,-0.471477
"6098",40,0.034614,-0.472401
"6099",40,0.034538,-0.4737
"6100",40,0.03547,-0.474407
"6101",40,0.035674,-0.475748
"6102",40,0.035702,-0.475746
"6103",40,0.036416,-0.475689
"6104",40,0.036675,-0.475669
"6105",40,0.036623,-0.476664
"6106",40,0.036793,-0.478012
"6107",40,0.036689,-0.47877
"6108",40,0.036554,-0.479499
"6109",40,0.036855,-0.480237
"6110",40,0.036524,-0.481069
"6111",40,0.036467,-0.481212
"6112",40,0.036337,-0.482378
"6113",40,0.035642,-0.483525
"6114",40,0.035485,-0.484553
"6115",40,0.034682,-0.485531
"6116",40,0.034708,-0.486101
"6117",40,0.034055,-0.486952
"6118",40,0.034358,-0.487618
"6119",40,0.034502,-0.488952
"6120",40,0.033975,-0.489449
"6121",40,0.033875,-0.489543
"6122",40,0.033677,-0.490721
"6123",40,0.034499,-0.491653
"6124",40,0.034454,-0.492205
"6125",40,0.034427,-0.492533
"6126",40,0.034593,-0.493426
"6127",40,0.034639,-0.494496
"6128",40,0.034641,-0.495517
"6129",40,0.034606,-0.495555
"6130",40,0.034095,-0.496102
"6131",40,0.033115,-0.497296
"6132",40,0.032798,-0.498355
"6133",40,0.032475,-0.498752
"6134",40,0.032179,-0.499115
"6135",40,0.031339,-0.499985
"6136",40,0.031936,-0.500693
"6137",40,0.032369,-0.50134
"6138",40,0.032764,-0.501915
"6139",40,0.032415,-0.502126
"6140",40,0.03089,-0.502103
"6141",40,0.02946,-0.502326
"6142",40,0.027879,-0.502961
"6143",40,0.024982,-0.504315
"6144",40,0.02473,-0.504432
"6145",40,0.022999,-0.505236
"6146",40,0.022771,-0.505342
"6147",40,0.021353,-0.506018
"6148",40,0.020214,-0.506682
"6149",40,0.019306,-0.50777
"6150",40,0.019444,-0.508426
"6151",40,0.018221,-0.509353
"6152",40,0.014855,-0.511679
"6153",40,0.013512,-0.512957
"6154",40,0.013359,-0.513102
"6155",40,0.012354,-0.513882
"6156",40,0.01075,-0.515447
"6157",40,0.009454,-0.516636
"6158",40,0.008579,-0.516769
"6159",40,0.007549,-0.517372
"6160",40,0.0063,-0.518103
"6161",40,0.004843,-0.518964
"6162",40,0.002877,-0.520173
"6163",40,-1e-05,-0.521512
"6164",40,-0.002989,-0.523007
"6165",40,-0.00506,-0.524369
"6166",40,-0.005827,-0.524955
"6167",40,-0.00601,-0.525094
"6168",40,-0.006823,-0.526207
"6169",40,-0.009749,-0.527841
"6170",40,-0.011108,-0.528845
"6171",40,-0.012235,-0.529777
"6172",40,-0.013168,-0.53065
"6173",40,-0.013704,-0.531151
"6174",40,-0.015533,-0.533262
"6175",40,-0.016172,-0.534503
"6176",40,-0.01619,-0.534539
"6177",40,-0.016911,-0.535375
"6178",40,-0.017703,-0.536569
"6179",40,-0.018844,-0.538644
"6180",40,-0.019008,-0.538987
"6181",40,-0.019557,-0.540125
"6182",40,-0.020179,-0.541567
"6183",40,-0.02083,-0.543457
"6184",40,-0.021007,-0.544146
"6185",40,-0.021199,-0.544893
"6186",40,-0.021558,-0.54792
"6187",40,-0.021417,-0.550948
"6188",40,-0.02077,-0.554144
"6189",40,-0.020241,-0.555909
"6190",40,-0.019733,-0.557599
"6191",40,-0.019338,-0.559192
"6192",40,-0.018881,-0.561027
"6193",40,-0.018327,-0.564897
"6194",40,-0.018231,-0.566022
"6195",40,-0.018141,-0.566828
"6196",40,-0.01832,-0.567208
"6197",40,-0.019115,-0.566993
"6198",40,-0.020232,-0.567419
"6199",40,-0.021205,-0.567618
"6200",40,-0.021648,-0.567969
"6201",40,-0.021562,-0.568551
"6202",40,-0.021772,-0.569045
"6203",40,-0.022562,-0.569029
"6204",40,-0.02306,-0.568348
"6205",40,-0.023728,-0.568325
"6206",40,-0.024447,-0.567623
"6207",40,-0.02507,-0.567304
"6208",40,-0.026022,-0.566099
"6209",40,-0.026857,-0.565793
"6210",40,-0.027831,-0.565625
"6211",40,-0.028401,-0.565215
"6212",40,-0.029459,-0.565151
"6213",40,-0.0296,-0.565142
"6214",40,-0.030757,-0.565092
"6215",40,-0.031809,-0.564997
"6216",40,-0.032264,-0.565378
"6217",40,-0.033077,-0.565051
"6218",40,-0.034002,-0.565088
"6219",40,-0.034755,-0.565065
"6220",40,-0.034879,-0.565017
"6221",40,-0.035567,-0.564753
"6222",40,-0.036408,-0.564093
"6223",40,-0.036489,-0.56404
"6224",40,-0.03771,-0.563234
"6225",40,-0.038574,-0.562497
"6226",40,-0.039529,-0.562201
"6227",40,-0.040667,-0.561817
"6228",40,-0.040934,-0.561676
"6229",40,-0.041247,-0.56151
"6230",40,-0.041898,-0.561771
"6231",40,-0.042588,-0.561238
"6232",40,-0.043836,-0.560147
"6233",40,-0.044247,-0.559392
"6234",40,-0.04557,-0.559558
"6235",40,-0.046612,-0.558893
"6236",40,-0.047768,-0.558545
"6237",40,-0.048559,-0.558789
"6238",40,-0.048996,-0.558259
"6239",40,-0.048665,-0.557391
"6240",40,-0.048863,-0.55698
"6241",40,-0.049878,-0.556088
"6242",40,-0.049952,-0.555743
"6243",40,-0.050274,-0.554227
"6244",40,-0.050365,-0.55304
"6245",40,-0.050854,-0.551922
"6246",40,-0.051232,-0.550956
"6247",40,-0.052154,-0.55029
"6248",40,-0.052629,-0.54942
"6249",40,-0.053006,-0.548478
"6250",40,-0.053911,-0.547689
"6251",40,-0.053784,-0.54629
"6252",40,-0.053562,-0.54539
"6253",40,-0.05376,-0.544268
"6254",40,-0.053978,-0.543585
"6255",40,-0.054013,-0.543476
"6256",40,-0.05438,-0.543002
"6257",40,-0.055023,-0.542785
"6258",40,-0.054299,-0.540965
"6259",40,-0.054392,-0.540281
"6260",40,-0.054398,-0.53943
"6261",40,-0.054878,-0.53944
"6262",40,-0.054854,-0.538027
"6263",40,-0.055246,-0.53742
"6264",40,-0.056284,-0.537029
"6265",40,-0.057513,-0.536627
"6266",40,-0.058307,-0.535515
"6267",40,-0.058958,-0.53506
"6268",40,-0.0596,-0.53439
"6269",40,-0.060081,-0.533577
"6270",40,-0.060455,-0.532676
"6271",40,-0.060627,-0.531926
"6272",40,-0.060819,-0.531053
"6273",40,-0.061618,-0.530619
"6274",40,-0.062233,-0.529159
"6275",40,-0.062917,-0.528228
"6276",40,-0.064402,-0.527214
"6277",40,-0.064744,-0.526893
"6278",40,-0.065783,-0.525919
"6279",40,-0.066051,-0.525021
"6280",40,-0.066508,-0.523937
"6281",40,-0.066713,-0.522795
"6282",40,-0.067153,-0.521902
"6283",40,-0.067438,-0.521217
"6284",40,-0.067519,-0.520169
"6285",40,-0.068273,-0.519417
"6286",40,-0.06903,-0.518593
"6287",40,-0.069081,-0.517636
"6288",40,-0.069445,-0.516806
"6289",40,-0.069453,-0.516063
"6290",40,-0.070055,-0.515506
"6291",40,-0.070768,-0.514292
"6292",40,-0.071025,-0.513349
"6293",40,-0.071163,-0.512043
"6294",40,-0.071287,-0.511129
"6295",40,-0.071326,-0.510843
"6296",40,-0.072106,-0.510292
"6297",40,-0.072758,-0.509572
"6298",40,-0.073058,-0.508522
"6299",40,-0.073148,-0.508429
"6300",40,-0.073826,-0.50772
"6301",40,-0.074373,-0.507056
"6302",40,-0.075976,-0.506002
"6303",40,-0.076869,-0.50429
"6304",40,-0.078029,-0.503968
"6305",40,-0.078822,-0.503108
"6306",40,-0.079765,-0.503055
"6307",40,-0.080476,-0.502009
"6308",40,-0.080442,-0.500912
"6309",40,-0.081326,-0.500455
"6310",40,-0.081758,-0.499136
"6311",40,-0.082536,-0.498713
"6312",40,-0.083283,-0.498584
"6313",40,-0.084135,-0.498009
"6314",40,-0.085571,-0.49844
"6315",40,-0.086469,-0.498342
"6316",40,-0.087173,-0.498104
"6317",40,-0.087884,-0.497863
"6318",40,-0.088877,-0.497734
"6319",40,-0.090234,-0.497416
"6320",40,-0.091081,-0.497448
"6321",40,-0.091879,-0.497669
"6322",40,-0.092509,-0.497533
"6323",40,-0.093173,-0.497016
"6324",40,-0.09414,-0.496532
"6325",40,-0.095215,-0.495864
"6326",40,-0.095482,-0.495942
"6327",40,-0.095965,-0.496082
"6328",40,-0.096309,-0.496793
"6329",40,-0.096727,-0.497725
"6330",40,-0.097858,-0.497399
"6331",40,-0.098519,-0.497345
"6332",40,-0.099133,-0.497792
"6333",40,-0.100071,-0.4978
"6334",40,-0.101055,-0.497905
"6335",40,-0.101377,-0.498963
"6336",40,-0.102124,-0.499865
"6337",40,-0.102797,-0.500962
"6338",40,-0.103312,-0.501524
"6339",40,-0.103747,-0.502858
"6340",40,-0.103706,-0.503643
"6341",40,-0.104484,-0.504418
"6342",40,-0.104856,-0.505527
"6343",40,-0.104614,-0.50634
"6344",40,-0.105385,-0.507175
"6345",40,-0.106607,-0.507601
"6346",40,-0.107291,-0.508568
"6347",40,-0.107933,-0.508823
"6348",40,-0.108375,-0.509818
"6349",40,-0.108834,-0.510567
"6350",40,-0.110362,-0.510286
"6351",40,-0.111189,-0.510387
"6352",40,-0.112371,-0.509653
"6353",40,-0.113847,-0.5087
"6354",40,-0.114707,-0.507684
"6355",40,-0.115697,-0.507094
"6356",40,-0.116699,-0.506651
"6357",40,-0.11765,-0.506215
"6358",40,-0.118533,-0.504987
"6359",40,-0.118605,-0.504951
"6360",40,-0.119529,-0.504479
"6361",40,-0.121304,-0.504082
"6362",40,-0.122473,-0.503373
"6363",40,-0.12373,-0.502348
"6364",40,-0.124236,-0.501552
"6365",40,-0.124877,-0.500537
"6366",40,-0.126018,-0.499679
"6367",40,-0.126933,-0.49927
"6368",40,-0.128065,-0.498108
"6369",40,-0.129274,-0.49673
"6370",40,-0.129517,-0.495053
"6371",40,-0.130204,-0.493694
"6372",40,-0.1309,-0.492461
"6373",40,-0.130973,-0.491071
"6374",40,-0.131197,-0.490449
"6375",40,-0.130885,-0.48902
"6376",40,-0.130879,-0.487187
"6377",40,-0.131366,-0.486305
"6378",40,-0.131617,-0.48555
"6379",40,-0.132444,-0.484256
"6380",40,-0.132938,-0.48386
"6381",40,-0.132983,-0.482657
"6382",40,-0.133149,-0.481298
"6383",40,-0.133563,-0.480034
"6384",40,-0.13426,-0.479873
"6385",40,-0.134359,-0.479538
"6386",40,-0.134591,-0.478746
"6387",40,-0.135479,-0.478421
"6388",40,-0.135961,-0.477801
"6389",40,-0.136819,-0.477048
"6390",40,-0.137615,-0.476188
"6391",40,-0.13902,-0.47578
"6392",40,-0.140137,-0.475036
"6393",40,-0.140156,-0.474402
"6394",40,-0.141375,-0.473325
"6395",40,-0.142323,-0.472403
"6396",40,-0.142571,-0.471583
"6397",40,-0.143168,-0.470412
"6398",40,-0.144319,-0.469628
"6399",40,-0.145209,-0.468999
"6400",40,-0.145458,-0.468352
"6401",40,-0.146411,-0.466731
"6402",40,-0.147377,-0.4661
"6403",40,-0.14752,-0.465275
"6404",40,-0.148105,-0.464806
"6405",40,-0.148222,-0.464712
"6406",40,-0.149324,-0.464486
"6407",40,-0.150624,-0.463332
"6408",40,-0.151417,-0.46224
"6409",40,-0.151973,-0.461322
"6410",40,-0.152197,-0.460269
"6411",40,-0.152792,-0.459031
"6412",40,-0.153004,-0.458589
"6413",40,-0.153628,-0.457792
"6414",40,-0.154343,-0.457579
"6415",40,-0.154615,-0.457757
"6416",40,-0.155187,-0.45707
"6417",40,-0.155907,-0.456447
"6418",40,-0.156595,-0.455354
"6419",40,-0.156329,-0.454634
"6420",41,0.272687,-0.340066
"6421",41,0.272883,-0.338592
"6422",41,0.272744,-0.337246
"6423",41,0.272775,-0.335362
"6424",41,0.272779,-0.335094
"6425",41,0.273084,-0.333739
"6426",41,0.27336,-0.332459
"6427",41,0.273817,-0.331524
"6428",41,0.273581,-0.330814
"6429",41,0.274586,-0.330149
"6430",41,0.274902,-0.329483
"6431",41,0.27397,-0.328707
