id,poly,x,y
1,20,0.203564,-1.426255
1,20,0.20323,-1.425992
1,20,0.203267,-1.425505
1,20,0.202453,-1.424837
1,20,0.202409,-1.424159
1,20,0.20214,-1.423656
1,20,0.202175,-1.423229
1,20,0.20193,-1.422779
1,20,0.201315,-1.422763
1,20,0.201307,-1.421881
1,20,0.201047,-1.420954
1,20,0.200687,-1.421017
1,20,0.200461,-1.420659
1,20,0.200626,-1.420239
1,20,0.200618,-1.419839
1,20,0.200859,-1.419335
1,20,0.201226,-1.418961
1,20,0.201475,-1.419216
1,20,0.201665,-1.419864
1,20,0.202122,-1.420121
1,20,0.20196,-1.41924
1,20,0.202031,-1.418943
1,20,0.201963,-1.417811
1,20,0.202101,-1.416849
1,20,0.201984,-1.416707
1,20,0.202008,-1.416155
1,20,0.202282,-1.41482
1,20,0.202958,-1.413798
1,20,0.203156,-1.413776
1,21,0.203662,-1.413616
1,21,0.204229,-1.413793
1,21,0.204371,-1.414262
1,21,0.204322,-1.414596
1,21,0.203615,-1.414541
1,21,0.203539,-1.41387
1,21,0.203662,-1.413616
1,22,0.206605,-1.413134
1,22,0.206863,-1.413549
1,22,0.206078,-1.413485
1,22,0.206605,-1.413134
1,23,0.203252,-1.412729
1,23,0.203461,-1.412727
1,23,0.203343,-1.41357
1,23,0.203121,-1.413233
1,23,0.203252,-1.412729
1,24,0.207256,-1.412649
1,24,0.206964,-1.41304
1,24,0.206567,-1.412709
1,24,0.206761,-1.412489
1,24,0.207256,-1.412649
1,25,0.204359,-1.412391
1,25,0.204925,-1.412299
1,25,0.205298,-1.412481
1,25,0.205985,-1.412414
1,25,0.206357,-1.413105
1,25,0.205886,-1.413349
1,25,0.206132,-1.413677
1,25,0.206236,-1.414244
1,25,0.205845,-1.414094
1,25,0.205824,-1.414807
1,25,0.205605,-1.414744
1,25,0.205034,-1.4158
1,25,0.204974,-1.416247
1,25,0.204517,-1.416621
1,25,0.20404,-1.416296
1,25,0.204023,-1.416051
1,25,0.20436,-1.41469
1,25,0.204338,-1.413812
1,25,0.203859,-1.413546
1,25,0.204485,-1.412813
1,25,0.204359,-1.412391
1,26,0.22274,-1.410574
1,26,0.223097,-1.411018
1,26,0.223466,-1.41118
1,26,0.223391,-1.411426
1,26,0.223583,-1.411944
1,26,0.222888,-1.412004
1,26,0.222635,-1.411891
1,26,0.222366,-1.411221
1,26,0.222493,-1.410827
1,26,0.22274,-1.410574
1,27,0.205537,-1.410596
1,27,0.205889,-1.410623
1,27,0.206202,-1.41084
1,27,0.205824,-1.411104
1,27,0.20548,-1.41085
1,27,0.205537,-1.410596
1,28,0.2073,-1.410343
1,28,0.207105,-1.410604
1,28,0.206983,-1.411321
1,28,0.206742,-1.411246
1,28,0.206905,-1.410304
1,28,0.2073,-1.410343
1,29,0.202474,-1.403625
1,29,0.202596,-1.404571
1,29,0.202235,-1.404188
1,29,0.202474,-1.403625
1,30,0.205587,-1.401865
1,30,0.205796,-1.40197
1,30,0.20581,-1.402409
1,30,0.206142,-1.402377
1,30,0.206499,-1.403321
1,30,0.206698,-1.403635
1,30,0.206399,-1.404107
1,30,0.206498,-1.404335
1,30,0.206879,-1.404523
1,30,0.206993,-1.40496
1,30,0.207224,-1.405127
1,30,0.207015,-1.405485
1,30,0.207077,-1.405781
1,30,0.207028,-1.407039
1,30,0.207167,-1.407548
1,30,0.207461,-1.408141
1,30,0.207129,-1.409503
1,30,0.206719,-1.410028
1,30,0.206611,-1.410448
1,30,0.206263,-1.410172
1,30,0.205958,-1.410407
1,30,0.205102,-1.410293
1,30,0.205295,-1.410802
1,30,0.205984,-1.411511
1,30,0.206243,-1.412006
1,30,0.205337,-1.41244
1,30,0.204916,-1.412264
1,30,0.204692,-1.412433
1,30,0.204267,-1.412265
1,30,0.203879,-1.412609
1,30,0.203378,-1.412635
1,30,0.20301,-1.41205
1,30,0.202841,-1.410616
1,30,0.202942,-1.410074
1,30,0.20282,-1.409769
1,30,0.202915,-1.409396
1,30,0.202639,-1.40902
1,30,0.202831,-1.408282
1,30,0.202745,-1.407664
1,30,0.202826,-1.406911
1,30,0.203281,-1.406274
1,30,0.203151,-1.405368
1,30,0.202947,-1.405063
1,30,0.202708,-1.404309
1,30,0.202706,-1.403624
1,30,0.202941,-1.403578
1,30,0.203466,-1.402948
1,30,0.203842,-1.402924
1,30,0.203785,-1.402462
1,30,0.204332,-1.402325
1,30,0.204714,-1.402642
1,30,0.20522,-1.40248
1,30,0.205494,-1.402225
1,30,0.205587,-1.401865
1,31,0.201974,-1.400861
1,31,0.202399,-1.401041
1,31,0.202569,-1.402596
1,31,0.202486,-1.403043
1,31,0.202101,-1.403563
1,31,0.202113,-1.403867
1,31,0.201848,-1.404278
1,31,0.201473,-1.403558
1,31,0.201364,-1.403175
1,31,0.201598,-1.402811
1,31,0.201606,-1.402155
1,31,0.201774,-1.401754
1,31,0.201592,-1.401587
1,31,0.201798,-1.400949
1,31,0.201974,-1.400861
1,32,0.207326,-1.400318
1,32,0.207102,-1.400528
1,32,0.206804,-1.401089
1,32,0.206578,-1.401099
1,32,0.206551,-1.400508
1,32,0.206876,-1.400652
1,32,0.207326,-1.400318
1,33,0.206859,-1.390416
1,33,0.207074,-1.390848
1,33,0.207203,-1.391561
1,33,0.207096,-1.392393
1,33,0.207212,-1.393041
1,33,0.207476,-1.393258
1,33,0.207748,-1.394006
1,33,0.208059,-1.394314
1,33,0.207962,-1.394644
1,33,0.207419,-1.394701
1,33,0.207165,-1.394327
1,33,0.206738,-1.394223
1,33,0.206332,-1.394758
1,33,0.206979,-1.395002
1,33,0.207613,-1.395771
1,33,0.207824,-1.396208
1,33,0.207495,-1.39718
1,33,0.207643,-1.397843
1,33,0.207553,-1.398009
1,33,0.207689,-1.398662
1,33,0.207629,-1.399051
1,33,0.207268,-1.399738
1,33,0.206664,-1.399814
1,33,0.206504,-1.40008
1,33,0.205683,-1.399473
1,33,0.205512,-1.400043
1,33,0.20563,-1.400401
1,33,0.206183,-1.400776
1,33,0.206009,-1.401109
1,33,0.205705,-1.40106
1,33,0.205635,-1.400687
1,33,0.20521,-1.400739
1,33,0.205169,-1.401378
1,33,0.204841,-1.40161
1,33,0.204921,-1.40214
1,33,0.205175,-1.402473
1,33,0.20393,-1.402266
1,33,0.203785,-1.402044
1,33,0.203872,-1.401666
1,33,0.203703,-1.401398
1,33,0.203668,-1.400924
1,33,0.204025,-1.400835
1,33,0.204084,-1.400534
1,33,0.203584,-1.400375
1,33,0.203572,-1.399046
1,33,0.203957,-1.398812
1,33,0.203765,-1.398378
1,33,0.204273,-1.398009
1,33,0.203704,-1.397938
1,33,0.203992,-1.396864
1,33,0.203892,-1.39648
1,33,0.204266,-1.396405
1,33,0.203742,-1.395794
1,33,0.204041,-1.395356
1,33,0.203771,-1.395283
1,33,0.20385,-1.394237
1,33,0.204102,-1.393871
1,33,0.203941,-1.39351
1,33,0.204394,-1.393352
1,33,0.204578,-1.393092
1,33,0.204372,-1.392822
1,33,0.204383,-1.392327
1,33,0.204789,-1.392244
1,33,0.204814,-1.391906
1,33,0.205249,-1.391792
1,33,0.205011,-1.391204
1,33,0.205791,-1.391007
1,33,0.206245,-1.390594
1,33,0.206655,-1.390839
1,33,0.206859,-1.390416
1,34,0.206472,-1.388675
1,34,0.206662,-1.388922
1,34,0.206501,-1.389229
1,34,0.206017,-1.38929
1,34,0.205903,-1.388911
1,34,0.206472,-1.388675
1,35,0.211742,-1.379911
1,35,0.211998,-1.380503
1,35,0.211792,-1.380925
1,35,0.211539,-1.380048
1,35,0.211742,-1.379911
2,36,-0.014647,-1.398569
2,36,-0.014329,-1.399063
2,36,-0.014616,-1.399725
2,36,-0.015015,-1.399255
2,36,-0.014921,-1.398888
2,36,-0.014647,-1.398569
2,37,0.022412,-1.344849
2,37,0.02257,-1.345204
2,37,0.0222,-1.346109
2,37,0.022206,-1.346725
2,37,0.021846,-1.346796
2,37,0.021589,-1.346288
2,37,0.021219,-1.346214
2,37,0.021309,-1.345784
2,37,0.021184,-1.345463
2,37,0.021631,-1.345329
2,37,0.022154,-1.345204
2,37,0.022412,-1.344849
2,38,0.021866,-1.345037
2,38,0.021548,-1.344894
2,38,0.020535,-1.34498
2,38,0.020134,-1.344669
2,38,0.019839,-1.345021
2,38,0.020452,-1.345129
2,38,0.021165,-1.345464
2,38,0.02123,-1.345872
2,38,0.021106,-1.346114
2,38,0.02152,-1.346394
2,38,0.021887,-1.347161
2,38,0.021234,-1.34788
2,38,0.020581,-1.348131
2,38,0.018563,-1.349169
2,38,0.017364,-1.349857
2,38,0.015932,-1.350613
2,38,0.015038,-1.350778
2,38,0.01421,-1.351067
2,38,0.013061,-1.351694
2,38,0.01213,-1.352089
2,38,0.011585,-1.351736
2,38,0.010933,-1.3517
2,38,0.009465,-1.351514
2,38,0.00916,-1.351294
2,38,0.008583,-1.351397
2,38,0.007932,-1.351385
2,38,0.006625,-1.351582
2,38,0.005379,-1.352086
2,38,0.00478,-1.352472
2,38,0.004097,-1.353185
2,38,0.003685,-1.353879
2,38,0.003466,-1.354466
2,38,0.003419,-1.354971
2,38,0.0032,-1.355722
2,38,0.002384,-1.357199
2,38,0.002465,-1.357968
2,38,0.001497,-1.358719
2,38,-3.50E-05,-1.360465
2,38,-8.70E-05,-1.360916
2,38,0.000101,-1.361306
2,38,-2.60E-05,-1.361839
2,38,-0.001052,-1.362391
2,38,-0.00141,-1.362358
2,38,-0.002748,-1.362549
2,38,-0.003016,-1.362481
2,38,-0.00334,-1.361942
2,38,-0.003189,-1.361659
2,38,-0.003489,-1.360827
2,38,-0.003183,-1.360429
2,38,-0.003624,-1.359933
2,38,-0.004879,-1.359585
2,38,-0.006027,-1.359625
2,38,-0.007335,-1.359915
2,38,-0.00832,-1.360267
2,38,-0.009262,-1.360677
2,38,-0.009993,-1.361068
2,38,-0.011192,-1.36186
2,38,-0.011665,-1.362315
2,38,-0.012371,-1.363137
2,38,-0.012939,-1.364384
2,38,-0.013136,-1.365209
2,38,-0.013574,-1.366724
2,38,-0.014834,-1.368267
2,38,-0.015351,-1.369339
2,38,-0.015597,-1.370221
2,38,-0.015508,-1.370965
2,38,-0.015596,-1.371392
2,38,-0.015893,-1.372042
2,38,-0.016213,-1.373216
2,38,-0.016173,-1.374267
2,38,-0.015877,-1.37601
2,38,-0.01564,-1.376673
2,38,-0.015581,-1.377829
2,38,-0.015168,-1.379174
2,38,-0.014623,-1.379925
2,38,-0.014247,-1.381288
2,38,-0.013718,-1.381785
2,38,-0.013714,-1.38202
2,38,-0.013981,-1.382866
2,38,-0.014148,-1.384671
2,38,-0.014212,-1.385791
2,38,-0.014759,-1.387349
2,38,-0.014932,-1.388329
2,38,-0.01497,-1.389137
2,38,-0.014877,-1.390272
2,38,-0.014459,-1.392002
2,38,-0.014217,-1.39228
2,38,-0.013818,-1.393307
2,38,-0.013398,-1.394131
2,38,-0.01314,-1.394907
2,38,-0.012979,-1.395119
2,38,-0.012853,-1.39575
2,38,-0.013137,-1.396948
2,38,-0.013203,-1.397698
2,38,-0.013027,-1.39866
2,38,-0.012549,-1.399632
2,38,-0.012044,-1.401091
2,38,-0.011803,-1.401575
2,38,-0.012185,-1.40153
2,38,-0.012372,-1.400622
2,38,-0.012528,-1.400334
2,38,-0.012668,-1.399565
2,38,-0.013527,-1.398423
2,38,-0.013979,-1.398062
2,38,-0.013987,-1.397684
2,38,-0.014552,-1.397112
2,38,-0.014768,-1.397269
2,38,-0.014676,-1.397823
2,38,-0.014824,-1.398654
2,38,-0.01504,-1.398686
2,38,-0.015427,-1.397948
2,38,-0.015676,-1.397956
2,38,-0.015979,-1.398279
2,38,-0.015972,-1.398737
2,38,-0.016338,-1.399065
2,38,-0.015964,-1.399597
2,38,-0.015735,-1.399704
2,38,-0.015346,-1.40027
2,38,-0.014845,-1.400393
2,38,-0.014445,-1.400787
2,38,-0.014176,-1.400698
2,38,-0.013144,-1.40089
2,38,-0.012714,-1.401083
2,38,-0.01245,-1.401725
2,38,-0.011841,-1.401861
2,38,-0.011805,-1.402832
2,38,-0.012483,-1.402525
2,38,-0.012754,-1.401522
2,38,-0.012985,-1.401211
2,38,-0.013503,-1.400926
2,38,-0.013886,-1.40102
2,38,-0.014609,-1.40097
2,38,-0.015145,-1.400563
2,38,-0.015497,-1.400512
2,38,-0.015696,-1.400161
2,38,-0.016026,-1.399951
2,38,-0.016442,-1.400217
2,38,-0.017401,-1.400128
2,38,-0.016608,-1.400861
2,38,-0.017126,-1.4008
2,38,-0.017311,-1.401286
2,38,-0.01789,-1.401422
2,38,-0.017871,-1.401996
2,38,-0.018402,-1.402225
2,38,-0.018351,-1.402561
2,38,-0.018043,-1.402748
2,38,-0.018532,-1.4034
2,38,-0.018905,-1.403443
2,38,-0.019818,-1.403948
2,38,-0.020696,-1.403925
2,38,-0.021053,-1.404305
2,38,-0.021494,-1.403945
2,38,-0.021634,-1.404335
2,38,-0.022056,-1.404576
2,38,-0.021001,-1.405231
2,38,-0.021677,-1.405797
2,38,-0.021879,-1.40545
2,38,-0.022169,-1.405457
2,38,-0.022936,-1.405082
2,38,-0.022704,-1.404726
2,38,-0.022972,-1.404289
2,38,-0.023595,-1.404428
2,38,-0.023801,-1.404676
2,38,-0.024138,-1.404522
2,38,-0.024412,-1.404874
2,38,-0.024758,-1.404831
2,38,-0.025166,-1.404319
2,38,-0.025257,-1.403766
2,38,-0.026655,-1.403523
2,38,-0.027299,-1.403556
2,38,-0.028039,-1.403873
2,38,-0.027511,-1.404182
2,38,-0.027229,-1.404164
2,38,-0.027487,-1.405003
2,38,-0.027269,-1.405919
2,38,-0.027894,-1.405907
2,38,-0.028531,-1.406273
2,38,-0.028498,-1.406918
2,38,-0.029387,-1.40709
2,38,-0.029816,-1.406981
2,38,-0.029857,-1.406685
2,38,-0.030633,-1.406735
2,38,-0.03085,-1.407381
2,38,-0.031214,-1.407499
2,38,-0.031635,-1.408123
2,38,-0.031516,-1.408378
2,38,-0.031624,-1.408764
2,38,-0.031935,-1.408904
2,38,-0.032766,-1.408602
2,38,-0.033379,-1.408767
2,38,-0.033646,-1.408354
2,38,-0.034555,-1.407999
2,38,-0.034873,-1.40768
2,38,-0.035496,-1.407889
2,38,-0.036039,-1.407808
2,38,-0.036612,-1.408623
2,38,-0.036625,-1.407767
2,38,-0.037457,-1.407754
2,38,-0.037998,-1.407644
2,38,-0.038407,-1.408022
2,38,-0.039066,-1.408143
2,38,-0.039704,-1.407949
2,38,-0.039869,-1.408835
2,38,-0.040602,-1.40859
2,38,-0.041148,-1.409337
2,38,-0.040707,-1.410287
2,38,-0.041088,-1.410363
2,38,-0.041684,-1.411651
2,38,-0.041587,-1.412124
2,38,-0.041753,-1.41223
2,38,-0.041905,-1.412871
2,38,-0.04229,-1.413132
2,38,-0.042513,-1.413523
2,38,-0.042408,-1.414066
2,38,-0.042896,-1.414356
2,38,-0.043034,-1.413944
2,38,-0.043401,-1.413477
2,38,-0.043435,-1.414519
2,38,-0.043774,-1.414691
2,38,-0.044057,-1.414634
2,38,-0.044037,-1.415403
2,38,-0.045621,-1.415469
2,38,-0.046641,-1.414795
2,38,-0.046958,-1.414739
2,38,-0.047395,-1.414063
2,38,-0.048037,-1.414094
2,38,-0.048031,-1.414359
2,38,-0.048515,-1.414318
2,38,-0.048602,-1.41398
2,38,-0.048155,-1.413851
2,38,-0.048002,-1.413564
2,38,-0.048133,-1.413006
2,38,-0.047977,-1.412847
2,38,-0.047745,-1.411988
2,38,-0.047747,-1.411386
2,38,-0.047371,-1.411236
2,38,-0.046674,-1.411411
2,38,-0.046427,-1.410636
2,38,-0.046243,-1.410698
2,38,-0.045915,-1.410038
2,38,-0.045356,-1.410612
2,38,-0.045179,-1.410439
2,38,-0.044684,-1.410731
2,38,-0.04436,-1.410537
2,38,-0.044603,-1.41014
2,38,-0.044566,-1.409367
2,38,-0.043959,-1.40947
2,38,-0.043892,-1.409199
2,38,-0.044073,-1.408582
2,38,-0.044046,-1.408296
2,38,-0.043124,-1.407948
2,38,-0.043222,-1.407654
2,38,-0.042954,-1.407403
2,38,-0.043031,-1.406802
2,38,-0.042567,-1.406619
2,38,-0.042503,-1.406262
2,38,-0.041978,-1.406187
2,38,-0.042241,-1.40562
2,38,-0.042113,-1.404864
2,38,-0.041801,-1.404376
2,38,-0.041976,-1.404206
2,38,-0.042638,-1.404124
2,38,-0.042781,-1.40447
2,38,-0.043113,-1.404093
2,38,-0.043643,-1.403796
2,38,-0.043703,-1.403516
2,38,-0.044231,-1.403709
2,38,-0.044344,-1.403384
2,38,-0.045001,-1.403602
2,38,-0.044886,-1.403113
2,38,-0.045607,-1.402708
2,38,-0.045317,-1.402096
2,38,-0.045447,-1.401043
2,38,-0.045352,-1.400304
2,38,-0.044804,-1.399093
2,38,-0.045099,-1.398827
2,38,-0.045731,-1.398876
2,38,-0.046266,-1.398767
2,38,-0.047351,-1.398904
2,38,-0.047725,-1.398675
2,38,-0.048057,-1.39876
2,38,-0.048401,-1.399192
2,38,-0.048557,-1.3988
2,38,-0.048306,-1.398531
2,38,-0.048295,-1.398165
2,38,-0.048868,-1.398029
2,38,-0.049106,-1.397572
2,38,-0.050244,-1.397536
2,38,-0.050482,-1.397289
2,38,-0.050144,-1.397018
2,38,-0.049795,-1.39696
2,38,-0.049717,-1.396518
2,38,-0.050129,-1.396109
2,38,-0.049541,-1.395374
2,38,-0.049713,-1.394911
2,38,-0.049542,-1.394601
2,38,-0.049723,-1.394051
2,38,-0.050257,-1.394016
2,38,-0.05032,-1.393721
2,38,-0.050825,-1.393456
2,38,-0.050895,-1.394038
2,38,-0.051796,-1.393867
2,38,-0.052145,-1.394574
2,38,-0.052446,-1.394487
2,38,-0.052537,-1.393689
2,38,-0.0524,-1.393461
2,38,-0.051907,-1.393319
2,38,-0.051973,-1.392786
2,38,-0.051877,-1.392384
2,38,-0.052174,-1.392338
2,38,-0.052362,-1.392713
2,38,-0.053046,-1.393227
2,38,-0.053417,-1.392975
2,38,-0.053456,-1.392633
2,38,-0.053879,-1.392699
2,38,-0.054705,-1.392608
2,38,-0.054846,-1.392836
2,38,-0.054606,-1.393329
2,38,-0.054501,-1.393824
2,38,-0.054938,-1.394158
2,38,-0.055434,-1.3943
2,38,-0.055527,-1.394697
2,38,-0.056231,-1.394798
2,38,-0.056503,-1.394984
2,38,-0.056556,-1.395892
2,38,-0.056813,-1.395478
2,38,-0.057281,-1.395624
2,38,-0.057241,-1.395191
2,38,-0.057605,-1.395211
