id,poly,x_cart,y_cart,x_init,y_init
17,22,243.181032,262.465301,0.07323,-0.338855
17,22,242.839111,262.581457,0.072693,-0.33881
17,22,242.320603,263.078123,0.071816,-0.338061
17,22,242.294837,263.205762,0.071744,-0.337811
17,22,242.204645,263.642298,0.071496,-0.336953
17,22,241.920257,264.291199,0.070928,-0.335751
17,22,242.225089,264.616379,0.071318,-0.334907
17,22,242.013908,265.081326,0.07091,-0.334043
17,22,241.918295,265.714655,0.070633,-0.332765
17,22,241.888417,265.991045,0.070512,-0.332211
17,22,240.990325,266.891298,0.068959,-0.330804
17,22,240.203323,267.555948,0.067632,-0.329833
17,22,240.18627,267.570559,0.067603,-0.329812
17,22,239.355656,268.149024,0.066214,-0.329045
17,22,239.154985,268.585433,0.065825,-0.32825
17,22,238.853487,269.024363,0.065305,-0.3275
17,22,238.462889,269.166399,0.06466,-0.327408
17,22,238.246385,269.607395,0.064273,-0.326613
17,22,238.175206,269.675595,0.064152,-0.326509
17,22,237.398268,270.417209,0.062852,-0.325383
17,22,237.152968,270.642911,0.06244,-0.325043
17,22,236.643231,271.115149,0.06158,-0.32433
17,22,236.6485,271.37334,0.061596,-0.323805
17,22,236.647126,271.629113,0.061612,-0.323296
17,22,236.316512,271.98686,0.061101,-0.322729
17,22,236.000422,272.259945,0.060574,-0.322324
17,22,235.935684,272.810532,0.060615,-0.321225
17,22,235.793752,273.161086,0.060479,-0.32057
17,22,235.789399,273.172266,0.060475,-0.320549
17,22,235.311716,273.900789,0.059792,-0.319296
17,22,235.082804,274.460716,0.059563,-0.318268
17,22,234.717949,275.330818,0.059297,-0.316656
17,22,234.669226,275.604969,0.059348,-0.316121
19,23,207.198532,295.080977,-0.007919,-0.272147
19,23,207.173853,295.325375,-0.007355,-0.271301
19,23,207.125746,295.582224,-0.006839,-0.270412
19,23,207.004764,295.739953,-0.00687,-0.269883
19,23,206.950054,295.812371,-0.006884,-0.269637
19,23,206.980562,295.980998,-0.006354,-0.268994
19,23,206.83455,296.084689,-0.006606,-0.268672
19,23,206.848235,296.208453,-0.006254,-0.268192
19,23,206.646239,296.393649,-0.00649,-0.26758
19,23,206.767199,296.505179,-0.00581,-0.267098
19,23,206.739152,296.577542,-0.005732,-0.266836
19,23,206.684101,296.726606,-0.005567,-0.266286
19,23,206.502114,296.880989,-0.005812,-0.265768
19,23,206.16723,297.267977,-0.006017,-0.264404
19,23,205.970198,297.290248,-0.006606,-0.264403
19,23,205.761409,297.428034,-0.006994,-0.263939
19,23,205.703848,297.479111,-0.00707,-0.263758
19,23,205.515733,297.646457,-0.007316,-0.263168
19,23,205.680707,297.667551,-0.006703,-0.263015
19,23,205.556379,297.887087,-0.006622,-0.262188
19,23,205.455422,298.062797,-0.006583,-0.261514
19,23,205.016259,298.318391,-0.007496,-0.260658
19,23,204.955542,298.476115,-0.00737,-0.260037
19,23,204.816287,298.620764,-0.007547,-0.259495
19,23,205.433947,298.556559,-0.005712,-0.259506
19,23,206.602025,298.434378,-0.002501,-0.259518
19,23,207.320885,298.362366,-0.00067,-0.259523
19,23,208.307303,298.27165,0.001752,-0.259525
19,23,208.448309,298.259487,0.002087,-0.259525
19,23,210.324571,298.121849,0.006467,-0.259505
19,23,210.503118,298.110631,0.006875,-0.259501
19,23,210.870232,298.08854,0.007715,-0.259493
19,23,211.828511,298.036685,0.009893,-0.25947
19,23,213.498216,297.961067,0.013677,-0.259438
19,23,213.72218,297.952694,0.014186,-0.259433
19,23,213.831171,297.949042,0.014434,-0.25943
19,23,216.094817,297.896152,0.019621,-0.259357
19,23,216.379668,297.892222,0.02028,-0.259347
19,23,217.15199,297.886239,0.022077,-0.25932
19,23,218.637455,297.890179,0.025569,-0.25926
19,23,218.637427,297.889873,0.025569,-0.259261
19,23,220.342368,297.924292,0.029629,-0.259168
19,23,220.718183,297.936278,0.030533,-0.259146
19,23,221.134093,297.950304,0.031533,-0.25912
19,23,222.535226,298.013141,0.034915,-0.259025
19,23,223.471122,298.06561,0.037178,-0.258957
19,23,223.600543,298.073574,0.037491,-0.258947
19,23,224.402971,298.126826,0.039432,-0.258885
19,23,226.070884,298.262372,0.043425,-0.258734
19,23,226.0713,298.262397,0.043426,-0.258734
19,23,226.625283,298.313128,0.044737,-0.258684
19,23,228.085548,298.460641,0.048138,-0.258546
19,23,228.633505,298.520655,0.049385,-0.258496
19,23,230.018601,298.681868,0.052595,-0.258359
19,23,230.539422,298.748409,0.053786,-0.258306
19,23,231.216461,298.841074,0.055289,-0.258238
19,23,231.915653,298.942743,0.056797,-0.258167
19,23,233.625942,299.217514,0.060237,-0.258001
19,23,233.375624,298.880859,0.060098,-0.258879
19,23,233.419672,298.70219,0.060398,-0.259417
19,23,233.447532,298.612375,0.060554,-0.259697
19,23,233.319652,298.422742,0.06048,-0.260217
19,23,233.557093,298.236912,0.061177,-0.260864
19,23,233.819987,298.157803,0.061796,-0.261204
19,23,233.989892,297.838809,0.062473,-0.262217
19,23,233.739167,297.61009,0.062129,-0.262798
19,23,233.35245,297.270614,0.061581,-0.263661
19,23,233.024282,296.988572,0.061097,-0.264384
19,23,232.935671,296.653834,0.06115,-0.265337
19,23,232.867393,296.397515,0.06119,-0.266065
19,23,232.884087,296.094458,0.061434,-0.266953
19,23,232.889389,296.024927,0.061489,-0.267156
19,23,232.898046,295.591991,0.061776,-0.268407
19,23,233.089285,295.376974,0.062309,-0.269071
19,23,233.155145,294.840232,0.062747,-0.270611
19,23,233.419261,294.525183,0.063478,-0.271557
19,23,233.853058,294.352476,0.064475,-0.272132
19,23,234.119628,294.323073,0.065052,-0.272269
19,23,234.392134,294.295225,0.065627,-0.272405
19,23,235.077736,294.255436,0.067032,-0.272666
19,23,235.337665,294.167498,0.067596,-0.272971
19,23,235.505546,293.871106,0.068003,-0.273825
19,23,235.698328,293.458207,0.068452,-0.274998
19,23,235.665409,293.216593,0.068439,-0.275643
19,23,236.078122,293.101401,0.069182,-0.27603
19,23,236.272835,293.064691,0.069512,-0.276165
19,23,236.628868,292.864493,0.070158,-0.276757
19,23,236.865891,292.745351,0.070604,-0.277108
19,23,237.134447,292.605281,0.071116,-0.27751
19,23,237.310993,292.365852,0.071527,-0.278139
19,23,237.174155,292.074374,0.071394,-0.278881
19,23,237.428267,291.839452,0.071822,-0.279541
19,23,237.95458,291.643687,0.07266,-0.280125
19,23,238.143705,291.596956,0.072958,-0.280272
19,23,238.522286,291.498049,0.073576,-0.280577
19,23,239.057803,291.371195,0.074394,-0.280974
19,23,239.524192,291.119279,0.075033,-0.281688
19,23,239.546489,290.667523,0.075075,-0.282847
19,23,239.583626,290.620427,0.075131,-0.282972
19,23,239.795364,290.383234,0.075416,-0.283608
19,23,239.741232,289.980207,0.075269,-0.284635
19,23,239.744255,289.923028,0.075262,-0.284782
19,23,239.760608,289.606492,0.075223,-0.285596
19,23,239.717722,289.31942,0.075055,-0.286296
19,23,239.831731,289.089358,0.0751,-0.286868
19,23,239.312481,288.841992,0.074335,-0.28743
19,23,239.259949,288.816981,0.074258,-0.287487
19,23,238.752925,288.513059,0.073497,-0.288195
19,23,238.775092,288.416374,0.073496,-0.288436
19,23,238.831035,288.178352,0.073495,-0.289029
19,23,238.694154,287.953578,0.073242,-0.289578
19,23,238.936969,287.475575,0.073275,-0.290737
19,23,238.799157,287.32506,0.072977,-0.29109
19,23,238.387679,287.175805,0.072325,-0.291422
19,23,238.107737,286.867689,0.071776,-0.292149
19,23,237.623419,286.81272,0.071111,-0.292258
19,23,237.108636,286.753587,0.070363,-0.292357
19,23,236.877085,286.479979,0.06978,-0.292942
19,23,236.401627,286.193242,0.06874,-0.293534
19,23,235.737858,286.127053,0.067638,-0.293628
19,23,235.141646,286.044522,0.066593,-0.293767
19,23,234.805156,285.822427,0.065877,-0.294252
19,23,234.43754,285.856087,0.065322,-0.294155
19,23,234.004222,285.77805,0.064535,-0.29431
19,23,233.882952,285.344943,0.064102,-0.295293
19,23,233.904257,285.112727,0.064044,-0.295814
19,23,233.898384,285.070045,0.064016,-0.29591
19,23,233.897366,285.064715,0.064012,-0.295922
19,23,233.811863,284.397228,0.063572,-0.297418
19,23,234.122857,284.117043,0.06403,-0.298021
19,23,234.485342,283.72675,0.064593,-0.298843
19,23,234.790565,283.694464,0.065164,-0.298876
19,23,235.252265,283.276856,0.065741,-0.299752
19,23,235.427446,282.967891,0.065842,-0.300423
19,23,235.440794,282.944814,0.06585,-0.300473
19,23,235.687144,282.528687,0.065983,-0.301357
19,23,235.894856,281.991239,0.065954,-0.302508
19,23,235.773806,281.647626,0.065559,-0.303268
19,23,235.471607,281.29573,0.064826,-0.304078
19,23,235.276082,280.913093,0.064237,-0.304942
19,23,235.457285,280.559952,0.064291,-0.305668
19,23,235.490299,280.109159,0.064026,-0.306643
19,23,235.577908,279.89139,0.064017,-0.307096
19,23,235.669418,279.663013,0.064007,-0.307568
19,23,235.321226,279.39103,0.06319,-0.30822
19,23,235.313805,279.384268,0.063171,-0.308236
19,23,234.82856,279.426052,0.062372,-0.308257
19,23,234.294527,279.255892,0.061189,-0.308754
19,23,234.189628,279.003537,0.060762,-0.30932
19,23,234.254629,278.591908,0.060538,-0.310178
19,23,234.540358,278.357006,0.060908,-0.310584
19,23,234.687522,277.830446,0.060799,-0.311618
19,23,234.945579,277.335571,0.060937,-0.312546
19,23,234.696807,277.177595,0.060343,-0.312942
19,23,234.050964,277.454286,0.059287,-0.312575
19,23,233.809125,277.749061,0.058985,-0.312045
19,23,233.443862,278.030762,0.058373,-0.311577
19,23,233.043933,278.407153,0.057756,-0.310917
19,23,232.839295,278.756388,0.057585,-0.310237
19,23,232.474478,278.885138,0.056892,-0.31006
19,23,232.275215,279.130166,0.056681,-0.309577
19,23,231.989653,279.354932,0.056251,-0.309159
19,23,231.876437,279.444313,0.05608,-0.308992
19,23,230.726439,279.469318,0.053327,-0.309245
19,23,230.705832,279.470464,0.053277,-0.309248
19,23,229.493334,279.516172,0.050175,-0.309474
19,23,228.663982,279.55206,0.047932,-0.30962
19,23,228.178724,279.573225,0.046582,-0.309706
19,23,227.33376,279.605767,0.044166,-0.30987
19,23,227.115087,279.614587,0.043526,-0.309913
19,23,226.988898,279.623058,0.04316,-0.30993
19,23,225.975354,279.695157,0.04018,-0.310061
19,23,225.301425,279.726369,0.038137,-0.310195
19,23,225.134883,279.735021,0.037632,-0.310227
19,23,224.202323,279.809271,0.03488,-0.310348
19,23,224.068099,279.821559,0.034499,-0.310361
19,23,223.220938,279.903632,0.032102,-0.310438
19,23,223.033044,279.922464,0.031571,-0.310454
19,23,222.208781,280.00061,0.029246,-0.310545
19,23,221.897763,280.031524,0.028372,-0.310579
19,23,221.081713,280.111415,0.026079,-0.310676
19,23,220.727809,280.147318,0.025086,-0.310717
19,23,220.065699,280.22657,0.023232,-0.310769
19,23,219.698312,280.272594,0.022201,-0.310796
19,23,218.951137,280.370899,0.020092,-0.310842
19,23,218.661265,280.410259,0.019268,-0.310859
19,23,218.211639,280.481719,0.017978,-0.31086
19,23,217.370277,280.62012,0.015508,-0.310859
19,23,216.955548,280.692597,0.01426,-0.310852
19,23,216.29142,280.80918,0.012236,-0.310839
19,23,215.717453,280.905338,0.010483,-0.310829
19,23,215.15526,281.00045,0.008731,-0.310816
19,23,214.994937,281.026305,0.008227,-0.310811
19,23,214.352355,281.131162,0.006134,-0.31079
19,23,213.458883,281.273987,0.00308,-0.310749
19,23,213.505244,281.385067,0.003302,-0.310429
19,23,213.339517,281.731171,0.002863,-0.309551
19,23,213.078141,281.953573,0.00202,-0.309036
19,23,212.887867,282.31976,0.001459,-0.308092
19,23,213.060315,282.591696,0.002173,-0.307268
19,23,213.059573,282.596478,0.002172,-0.307255
19,23,212.994912,282.996474,0.002078,-0.306167
19,23,213.086196,283.243024,0.002477,-0.305443
19,23,213.048801,283.319439,0.002371,-0.305245
19,23,212.960681,283.500747,0.002122,-0.304775
19,23,212.970286,283.7987,0.002243,-0.303936
19,23,212.802602,284.104334,0.001752,-0.303144
19,23,212.786627,284.328486,0.001765,-0.30252
19,23,212.774793,284.521015,0.001777,-0.301981
19,23,212.735506,284.783609,0.001712,-0.301256
19,23,212.741429,285.005981,0.0018,-0.300629
19,23,212.747333,285.172326,0.001866,-0.300158
19,23,212.553734,285.182273,0.001177,-0.300206
19,23,212.549577,285.225685,0.001174,-0.300085
19,23,212.521499,285.520574,0.001154,-0.299263
19,23,212.576767,285.763001,0.001429,-0.298554
19,23,212.413176,286.0533,0.000966,-0.297782
19,23,212.366024,286.352493,0.000925,-0.296939
19,23,212.357087,286.475381,0.000944,-0.296589
19,23,212.332952,286.878477,0.001005,-0.295432
19,23,212.096928,286.992725,0.000221,-0.295186
19,23,212.034778,287.225428,7.80E-05,-0.294533
19,23,211.971459,287.457805,-6.60E-05,-0.293881
19,23,211.702444,287.397091,-0.001044,-0.294158
19,23,211.640724,287.603687,-0.00119,-0.29358
19,23,211.509979,287.938843,-0.001529,-0.292657
19,23,211.49596,288.274501,-0.001443,-0.291689
19,23,211.502989,288.321804,-0.001397,-0.291549
19,23,211.543555,288.592813,-0.001133,-0.290747
19,23,211.554868,289.014715,-0.000834,-0.289502
19,23,211.338752,289.32341,-0.001393,-0.288669
19,23,211.236294,289.488824,-0.001636,-0.288216
19,23,211.061814,289.770796,-0.002052,-0.287442
19,23,211.084989,290.150068,-0.001708,-0.286308
19,23,210.684197,290.482718,-0.002879,-0.285461
19,23,210.467897,290.653839,-0.003512,-0.285027
19,23,210.366539,291.055271,-0.003457,-0.283861
19,23,209.964446,291.410852,-0.004468,-0.282923
19,23,209.909165,291.696048,-0.004329,-0.282079
19,23,209.903619,291.719745,-0.004318,-0.282008
19,23,209.802639,291.992693,-0.004311,-0.281201
19,23,209.704487,292.094944,-0.004514,-0.280918
19,23,209.36852,292.455561,-0.005229,-0.279922
19,23,209.160209,292.889116,-0.005272,-0.278631
19,23,209.126625,293.172365,-0.004878,-0.27774
19,23,208.810451,293.368828,-0.005697,-0.277228
19,23,208.636056,293.492969,-0.006104,-0.276893
19,23,208.555915,293.544566,-0.006302,-0.276757
19,23,208.494738,293.760355,-0.006093,-0.276077
19,23,208.466815,293.791791,-0.006132,-0.275984
19,23,208.032521,294.267212,-0.006722,-0.274579
19,23,207.641867,294.563009,-0.007544,-0.27375
19,23,207.392806,294.788116,-0.007961,-0.273091
19,23,207.198532,295.080977,-0.007919,-0.272147
21,24,253.526449,242.260264,0.089559,-0.378378
21,24,254.07982,242.077061,0.090471,-0.378462
21,24,254.710366,241.916525,0.091465,-0.378462
21,24,254.876295,242.27415,0.091796,-0.37738
21,24,255.330064,242.18887,0.092505,-0.377301
21,24,255.353702,242.184431,0.092542,-0.377297
21,24,255.82314,241.788603,0.093233,-0.378067
21,24,256.274014,241.643565,0.093958,-0.378162
21,24,256.475187,241.964974,0.094277,-0.377146
21,24,256.665,242.091548,0.09457,-0.376671
21,24,256.749881,242.145622,0.094696,-0.376466
21,24,256.366883,242.57762,0.094116,-0.37555
21,24,256.742877,242.753779,0.094695,-0.374813
21,24,256.728134,242.95523,0.094671,-0.374279
21,24,256.726798,242.974206,0.094668,-0.374229
21,24,256.757862,243.339294,0.094708,-0.373201
21,24,256.973771,243.574214,0.095027,-0.372388
21,24,257.118271,243.881113,0.095198,-0.371441
21,24,257.165586,243.961355,0.095241,-0.371207
21,24,256.871996,244.210328,0.09474,-0.370815
21,24,256.934102,244.450685,0.09475,-0.370181
21,24,256.636908,244.936945,0.094162,-0.369266
21,24,256.621614,244.955951,0.094139,-0.369231
21,24,257.306709,245.267739,0.095004,-0.367989
21,24,257.777922,245.520967,0.095506,-0.367107
21,24,258.370454,245.637128,0.096243,-0.366423
21,24,259.013812,245.4769,0.097165,-0.3663
21,24,259.029952,245.47305,0.097189,-0.366297
21,24,259.060889,245.454715,0.097242,-0.366314
21,24,259.823684,245.007591,0.098558,-0.366744
21,24,260.541989,244.556471,0.099739,-0.367393
21,24,261.148319,244.381317,0.100569,-0.367569
21,24,261.929371,244.060899,0.101742,-0.36798
21,24,262.39274,243.791191,0.102474,-0.368431
21,24,262.681841,243.640907,0.102902,-0.368694
21,24,263.121871,243.595833,0.103467,-0.368636
21,24,263.189186,243.58885,0.103558,-0.368627
21,24,263.266888,243.580988,0.103663,-0.368616
21,24,263.648293,243.740049,0.104054,-0.368048
21,24,263.971775,244.065627,0.104255,-0.367125
21,24,263.679062,244.61216,0.103512,-0.365942
21,24,263.432293,245.210408,0.102825,-0.364745
21,24,263.810855,245.516689,0.103137,-0.36386
21,24,264.171974,245.959729,0.103341,-0.362766
21,24,264.681776,246.029554,0.103958,-0.362338
21,24,264.704483,246.017304,0.103996,-0.362349
21,24,265.177767,245.763328,0.104805,-0.362573
21,24,266.067971,246.009842,0.105787,-0.361649
21,24,267.306577,245.973321,0.10747,-0.361258
21,24,268.234301,246.038799,0.108735,-0.360783
21,24,268.26513,246.16123,0.108657,-0.360501
21,24,268.310749,246.348765,0.108539,-0.360074
21,24,267.961979,246.791608,0.107664,-0.359366
21,24,267.962699,246.805077,0.107654,-0.35934
21,24,267.981962,247.521752,0.107157,-0.35797
21,24,268.377157,247.839863,0.107473,-0.357186
21,24,269.167527,248.083972,0.108398,-0.356305
21,24,269.611706,248.494078,0.108744,-0.355275
21,24,270.036022,248.24664,0.109556,-0.355513
21,24,270.343037,248.267912,0.110012,-0.355336
21,24,270.708732,248.47692,0.110407,-0.354806
21,24,270.609355,248.966961,0.109861,-0.353917
21,24,270.816049,249.20981,0.10999,-0.353394
21,24,270.872142,249.283689,0.110028,-0.353244
21,24,271.334827,249.356469,0.110676,-0.352957
21,24,271.739196,248.901866,0.111622,-0.353686
21,24,272.521952,248.995677,0.112743,-0.35329
21,24,272.578358,248.913927,0.112899,-0.353435
21,24,272.743433,248.669806,0.11337,-0.353874
21,24,273.200461,248.606887,0.114134,-0.353878
21,24,273.528238,248.99359,0.114298,-0.353034
21,24,274.109807,249.193622,0.115033,-0.352498
21,24,274.635986,249.119254,0.115923,-0.35251
21,24,275.002338,249.219665,0.116413,-0.352224
21,24,275.292407,249.301946,0.116804,-0.351996
21,24,275.858154,248.950527,0.118041,-0.35253
21,24,276.020592,248.812108,0.118441,-0.352755
21,24,276.21404,248.643586,0.118928,-0.353029
21,24,276.300746,248.568054,0.119146,-0.353152
21,24,276.832146,248.336068,0.12021,-0.353513
21,24,277.051412,248.057629,0.120845,-0.354058
21,24,277.152111,247.73463,0.121344,-0.354713
21,24,277.76978,248.18962,0.121894,-0.353602
21,24,278.077853,248.571774,0.122016,-0.352748
21,24,278.524869,248.944102,0.122387,-0.351923
21,24,278.80005,248.981121,0.122819,-0.351775
21,24,279.223155,249.038407,0.123482,-0.351548
21,24,279.758243,249.326681,0.124125,-0.350852
21,24,280.30918,249.520757,0.124926,-0.350327
21,24,280.33462,249.530696,0.124961,-0.350304
21,24,280.409839,249.166848,0.12545,-0.350976
21,24,280.606028,248.619781,0.126343,-0.35202
21,24,281.017993,248.426389,0.12725,-0.352343
21,24,281.09054,248.389012,0.127416,-0.352406
21,24,281.28227,248.285117,0.127865,-0.352575
21,24,281.621476,248.722936,0.127979,-0.351609
21,24,282.288772,248.66743,0.129214,-0.351554
21,24,282.448448,249.239811,0.128885,-0.35043
21,24,282.746785,249.858229,0.128807,-0.349196
21,24,283.012524,249.894906,0.129255,-0.349056
21,24,283.140075,249.912327,0.12947,-0.34899
21,24,283.557998,250.272765,0.12991,-0.348227
21,24,283.562718,250.275818,0.129916,-0.34822
21,24,284.018125,250.597966,0.130477,-0.347499
21,24,284.273733,250.683451,0.130875,-0.34727
21,24,284.568027,250.791084,0.131328,-0.347008
21,24,284.683291,250.312858,0.131992,-0.347807
21,24,284.896032,249.606553,0.133108,-0.34905
21,24,285.663263,249.493994,0.134631,-0.349121
21,24,285.967696,249.170239,0.135547,-0.349708
21,24,286.311206,249.341463,0.135996,-0.349291
21,24,286.514056,249.443861,0.136262,-0.349044
21,24,286.733707,249.539224,0.13657,-0.34881
21,24,286.999911,249.655258,0.136942,-0.348527
21,24,287.465516,250.394585,0.137021,-0.347058
21,24,287.776786,251.045378,0.137018,-0.345838
21,24,287.815473,251.127168,0.137017,-0.345687
21,24,288.376554,251.609124,0.137665,-0.344708
21,24,288.649273,252.028559,0.137901,-0.343917
21,24,288.782567,251.970731,0.138202,-0.343973
21,24,289.046683,251.852631,0.138809,-0.344087
21,24,289.571178,252.101034,0.139665,-0.343504
21,24,289.954659,252.553829,0.140078,-0.342618
21,24,290.127808,252.916641,0.140169,-0.341979
21,24,290.316387,253.311399,0.140267,-0.341282
21,24,290.603146,253.636409,0.140658,-0.340647
21,24,291.216845,253.782456,0.14182,-0.340204
21,24,291.451366,254.151723,0.14208,-0.33954
21,24,291.747191,254.336166,0.142595,-0.339131
21,24,291.748658,254.338295,0.142597,-0.339127
21,24,291.894985,254.561689,0.142787,-0.338711
21,24,291.846559,254.998293,0.142496,-0.338036
21,24,291.830538,255.130696,0.142409,-0.337832
21,24,291.857995,255.778923,0.142255,-0.336767
21,24,291.814602,256.372407,0.142014,-0.335836
21,24,292.148291,256.595278,0.142618,-0.335367
21,24,292.53233,256.529866,0.14342,-0.335314
21,24,292.586746,256.534053,0.143529,-0.335286
21,24,292.96278,256.565262,0.144283,-0.335088
21,24,293.174651,256.335561,0.144813,-0.335359
21,24,293.374362,256.037138,0.145357,-0.335741
21,24,293.459,255.926809,0.145571,-0.335891
21,24,293.720192,255.989107,0.146097,-0.335692
21,24,294.286538,256.471142,0.147008,-0.334769
21,24,294.655316,256.638418,0.147655,-0.334393
21,24,295.062393,256.827352,0.148399,-0.333961
21,24,295.753344,256.912858,0.149787,-0.333582
21,24,296.025138,256.847279,0.150385,-0.333584
21,24,296.220049,257.588403,0.15038,-0.332438
21,24,296.26554,257.682826,0.150423,-0.332282
21,24,296.369206,257.944496,0.15054,-0.33186
21,24,296.096585,258.156857,0.14992,-0.331667
21,24,295.882611,258.379577,0.149432,-0.33143
21,24,295.797068,258.46699,0.149241,-0.331337
21,24,296.099909,258.923026,0.149759,-0.330546
21,24,295.970423,259.404646,0.149452,-0.329882
21,24,295.759567,259.791298,0.149015,-0.329396
21,24,295.604877,260.061122,0.14871,-0.329056
21,24,295.836488,260.346362,0.149143,-0.328549
21,24,296.090609,260.643018,0.149627,-0.328006
21,24,296.554052,261.124763,0.150465,-0.327164
21,24,296.826966,260.906691,0.150984,-0.327363
21,24,297.101998,260.440443,0.151546,-0.327906
21,24,297.487834,260.150386,0.15232,-0.328166
21,24,297.58652,260.076422,0.152522,-0.328233
21,24,298.027476,260.377968,0.153227,-0.327684
21,24,298.360464,260.386187,0.153812,-0.327571
21,24,298.415046,260.387984,0.153909,-0.327552
21,24,298.455154,260.389311,0.153981,-0.327538
21,24,298.57457,260.57233,0.154121,-0.327267
21,24,298.722835,260.630662,0.154362,-0.327149
21,24,298.834464,260.523699,0.154601,-0.327249
21,24,298.859526,260.11547,0.15483,-0.327763
21,24,298.994003,259.611582,0.155337,-0.328368
21,24,299.532845,259.385166,0.156369,-0.328577
21,24,299.571076,259.307981,0.156455,-0.328688
21,24,299.740184,258.958417,0.156841,-0.329189
21,24,299.784714,258.56967,0.157036,-0.329767
21,24,300.134682,257.713826,0.157947,-0.330991
21,24,300.124489,257.648202,0.157958,-0.331092
21,24,300.04835,257.282819,0.158014,-0.331654
21,24,300.074313,257.133847,0.158138,-0.331868
21,24,300.117412,256.855414,0.158367,-0.332267
21,24,300.68795,256.654823,0.159443,-0.33242
21,24,301.291301,256.440403,0.160584,-0.332594
21,24,301.298794,256.437743,0.160598,-0.332596
21,24,301.951838,256.583924,0.161537,-0.332198
21,24,302.310441,256.426193,0.162238,-0.332331
21,24,302.47399,256.335572,0.162576,-0.332418
21,24,302.837933,256.143086,0.163311,-0.332605
21,24,302.831517,255.749233,0.163632,-0.333193
21,24,303.179535,255.529444,0.164352,-0.333462
21,24,303.129387,255.144987,0.16459,-0.334098
21,24,303.576936,254.910586,0.165524,-0.334334
21,24,303.74768,254.81659,0.165895,-0.334428
21,24,304.06332,254.922616,0.166304,-0.334164
21,24,304.101589,254.935347,0.166353,-0.334133
21,24,304.425718,255.31017,0.166486,-0.333473
21,24,305.323025,255.50443,0.167685,-0.332912
21,24,305.900154,255.129877,0.169004,-0.333319
21,24,306.390483,255.031049,0.16988,-0.333343
21,24,306.667956,254.641505,0.170717,-0.33392
21,24,306.860803,254.423185,0.171228,-0.334269
21,24,307.129622,254.556041,0.171492,-0.333987
21,24,307.435938,254.706828,0.171787,-0.333671
21,24,307.952935,254.610842,0.172702,-0.333696
21,24,308.436509,254.795829,0.173239,-0.333267
21,24,308.781364,255.126029,0.173386,-0.332688
21,24,309.623124,255.505372,0.174235,-0.33192
21,24,309.769405,255.592138,0.174375,-0.331749
21,24,309.983203,255.733961,0.17459,-0.331485
21,24,310.579784,255.852672,0.175476,-0.331127
21,24,311.128519,256.025407,0.176165,-0.330804
21,24,311.075583,255.844556,0.176292,-0.331044
21,24,310.996888,255.561329,0.176497,-0.331429
21,24,310.775737,255.143766,0.176616,-0.332128
21,24,310.51976,254.428562,0.17704,-0.333383
21,24,310.723794,254.14906,0.17765,-0.333866
21,24,310.781313,254.067715,0.177825,-0.334005
21,24,311.445073,254.040744,0.178846,-0.333961
21,24,311.660665,253.657037,0.179607,-0.334604
21,24,311.724848,253.588528,0.179782,-0.334717
21,24,311.973114,253.317932,0.180469,-0.335165
21,24,311.893236,252.842846,0.180938,-0.336083
21,24,311.691907,252.517496,0.181009,-0.336801
21,24,311.54128,252.248542,0.181071,-0.337433
21,24,311.625223,252.026497,0.181493,-0.337891
21,24,311.309372,251.537168,0.181527,-0.339083
21,24,311.264,251.4809,0.181508,-0.339229
21,24,311.041297,251.201721,0.181415,-0.339946
21,24,310.660994,250.731773,0.181212,-0.341152
21,24,311.143668,250.268263,0.182423,-0.342258
21,24,311.757463,249.755546,0.183776,-0.343599
21,24,311.643308,249.504804,0.183677,-0.344295
21,24,311.572061,249.358885,0.183621,-0.344688
21,24,312.16203,249.130737,0.184663,-0.345332
21,24,312.365352,248.965883,0.18501,-0.345805
21,24,312.645632,248.740245,0.185499,-0.34647
21,24,313.045925,248.540118,0.186174,-0.347076
21,24,313.139289,248.450335,0.186306,-0.347346
21,24,313.482254,248.124367,0.186789,-0.348341
21,24,314.143281,248.017558,0.187821,-0.34878
21,24,315.026304,247.789716,0.189114,-0.349622
21,24,315.909908,247.600584,0.19029,-0.350351
21,24,316.810885,247.677318,0.19161,-0.350276
21,24,315.371413,246.421495,0.18886,-0.353579
21,24,314.664536,245.845852,0.187586,-0.355101
21,24,314.630209,245.815351,0.187523,-0.355183
21,24,314.377252,245.585089,0.187049,-0.3558
21,24,313.579855,245.346347,0.185825,-0.356355
21,24,312.781164,244.975412,0.184508,-0.3573
21,24,312.74535,244.959566,0.18445,-0.357341
21,24,312.694122,244.930122,0.184363,-0.357419
21,24,311.560462,244.261847,0.182374,-0.359196
21,24,311.858569,243.93703,0.182561,-0.360129
21,24,311.753856,243.702401,0.182255,-0.360774
21,24,311.215515,243.541593,0.181408,-0.361194
21,24,310.87032,243.294526,0.180757,-0.361872
21,24,311.167958,242.966347,0.180941,-0.362794
21,24,311.119666,242.800117,0.180746,-0.363241
21,24,311.090043,242.693011,0.180621,-0.363528
21,24,310.184204,242.373256,0.1791,-0.364359
21,24,309.586161,242.345424,0.178229,-0.364419
21,24,309.499916,241.966553,0.177823,-0.365444
21,24,309.577903,241.600945,0.177651,-0.36641
21,24,308.751714,241.420218,0.176316,-0.366879
21,24,307.612596,241.045408,0.174355,-0.367859
21,24,307.291756,240.859503,0.173709,-0.368308
21,24,307.074408,240.841429,0.173374,-0.368354
